time_stamp,shop_id,pay_num,cate_2_name
2016/9/12,1314,67,fast food
2016/9/13,1314,59,fast food
2016/9/14,1314,73,fast food
2016/9/15,1314,50,fast food
2016/9/16,1314,63,fast food
2016/9/17,1314,67,fast food
2016/9/18,1314,51,fast food
2016/9/19,1314,44,fast food
2016/9/20,1314,52,fast food
2016/9/21,1314,47,fast food
2016/9/22,1314,82,fast food
2016/9/23,1314,66,fast food
2016/9/24,1314,82,fast food
2016/9/25,1314,89,fast food
2016/9/26,1314,65,fast food
2016/9/27,1314,62,fast food
2016/9/28,1314,83,fast food
2016/9/29,1314,87,fast food
2016/9/30,1314,69,fast food
2016/10/1,1314,52,fast food
2016/10/2,1314,53,fast food
2016/10/3,1314,66,fast food
2016/10/4,1314,57,fast food
2016/10/5,1314,51,fast food
2016/10/6,1314,75,fast food
2016/10/7,1314,51,fast food
2016/10/8,1314,68,fast food
2016/10/9,1314,60,fast food
2016/10/10,1314,69,fast food
2016/10/11,1314,62,fast food
2016/10/12,1314,62,fast food
2016/10/13,1314,58,fast food
2016/10/14,1314,79,fast food
2016/10/15,1314,107,fast food
2016/10/16,1314,78,fast food
2016/10/17,1314,39,fast food
2016/10/18,1314,41,fast food
2016/10/19,1314,45,fast food
2016/10/20,1314,65,fast food
2016/10/21,1314,45,fast food
2016/10/22,1314,81,fast food
2016/10/23,1314,85,fast food
2016/10/24,1314,62,fast food
2016/10/25,1314,64,fast food
2016/10/26,1314,75,fast food
2016/10/27,1314,83,fast food
2016/10/28,1314,79,fast food
2016/10/29,1314,81,fast food
2016/10/30,1314,98,fast food
2016/10/31,1314,66,fast food
2016/1/1,1319,36,fast food
2016/1/2,1319,34,fast food
2016/1/3,1319,43,fast food
2016/1/4,1319,34,fast food
2016/1/5,1319,35,fast food
2016/1/6,1319,32,fast food
2016/1/7,1319,45,fast food
2016/1/8,1319,49,fast food
2016/1/9,1319,64,fast food
2016/1/10,1319,59,fast food
2016/1/11,1319,35,fast food
2016/1/12,1319,37,fast food
2016/1/13,1319,48,fast food
2016/1/14,1319,52,fast food
2016/1/15,1319,52,fast food
2016/1/16,1319,69,fast food
2016/1/17,1319,66,fast food
2016/1/18,1319,49,fast food
2016/1/19,1319,56,fast food
2016/1/20,1319,45,fast food
2016/1/21,1319,57,fast food
2016/1/22,1319,44,fast food
2016/1/23,1319,58,fast food
2016/1/24,1319,53,fast food
2016/1/25,1319,62,fast food
2016/1/26,1319,59,fast food
2016/1/27,1319,53,fast food
2016/1/28,1319,49,fast food
2016/1/29,1319,43,fast food
2016/1/30,1319,70,fast food
2016/1/31,1319,55,fast food
2016/2/1,1319,38,fast food
2016/2/2,1319,48,fast food
2016/2/3,1319,43,fast food
2016/2/4,1319,56,fast food
2016/2/5,1319,44,fast food
2016/2/6,1319,36,fast food
2016/2/7,1319,7,fast food
2016/2/8,1319,6,fast food
2016/2/9,1319,2,fast food
2016/2/10,1319,24,fast food
2016/2/11,1319,20,fast food
2016/2/12,1319,34,fast food
2016/2/13,1319,55,fast food
2016/2/14,1319,47,fast food
2016/2/15,1319,59,fast food
2016/2/16,1319,66,fast food
2016/2/17,1319,62,fast food
2016/2/18,1319,66,fast food
2016/2/19,1319,56,fast food
2016/2/20,1319,70,fast food
2016/2/21,1319,60,fast food
2016/2/22,1319,47,fast food
2016/2/23,1319,51,fast food
2016/2/24,1319,41,fast food
2016/2/25,1319,37,fast food
2016/2/26,1319,47,fast food
2016/2/27,1319,62,fast food
2016/2/28,1319,70,fast food
2016/2/29,1319,55,fast food
2016/3/1,1319,53,fast food
2016/3/2,1319,60,fast food
2016/3/3,1319,52,fast food
2016/3/4,1319,54,fast food
2016/3/5,1319,69,fast food
2016/3/6,1319,80,fast food
2016/3/7,1319,46,fast food
2016/3/8,1319,59,fast food
2016/3/9,1319,66,fast food
2016/3/10,1319,54,fast food
2016/3/11,1319,69,fast food
2016/3/12,1319,92,fast food
2016/3/13,1319,77,fast food
2016/3/14,1319,54,fast food
2016/3/15,1319,61,fast food
2016/3/16,1319,59,fast food
2016/3/17,1319,33,fast food
2016/3/18,1319,51,fast food
2016/3/19,1319,69,fast food
2016/3/20,1319,63,fast food
2016/3/21,1319,61,fast food
2016/3/22,1319,41,fast food
2016/3/23,1319,61,fast food
2016/3/24,1319,27,fast food
2016/3/25,1319,37,fast food
2016/3/26,1319,95,fast food
2016/3/27,1319,57,fast food
2016/3/28,1319,76,fast food
2016/3/29,1319,62,fast food
2016/3/30,1319,69,fast food
2016/3/31,1319,42,fast food
2016/4/1,1319,46,fast food
2016/4/2,1319,63,fast food
2016/4/3,1319,60,fast food
2016/4/4,1319,50,fast food
2016/4/5,1319,49,fast food
2016/4/6,1319,63,fast food
2016/4/7,1319,65,fast food
2016/4/8,1319,52,fast food
2016/4/9,1319,58,fast food
2016/4/10,1319,56,fast food
2016/4/11,1319,49,fast food
2016/4/12,1319,49,fast food
2016/4/13,1319,43,fast food
2016/4/14,1319,56,fast food
2016/4/15,1319,67,fast food
2016/4/16,1319,92,fast food
2016/4/17,1319,73,fast food
2016/4/18,1319,51,fast food
2016/4/19,1319,39,fast food
2016/4/20,1319,51,fast food
2016/4/21,1319,51,fast food
2016/4/22,1319,60,fast food
2016/4/23,1319,54,fast food
2016/4/24,1319,58,fast food
2016/4/25,1319,45,fast food
2016/4/26,1319,39,fast food
2016/4/27,1319,65,fast food
2016/4/28,1319,61,fast food
2016/4/29,1319,72,fast food
2016/4/30,1319,65,fast food
2016/5/1,1319,64,fast food
2016/5/2,1319,72,fast food
2016/5/3,1319,37,fast food
2016/5/4,1319,64,fast food
2016/5/6,1319,49,fast food
2016/5/7,1319,72,fast food
2016/5/8,1319,58,fast food
2016/5/9,1319,52,fast food
2016/5/10,1319,45,fast food
2016/5/11,1319,33,fast food
2016/5/12,1319,49,fast food
2016/5/13,1319,48,fast food
2016/5/14,1319,68,fast food
2016/5/15,1319,56,fast food
2016/5/16,1319,53,fast food
2016/5/17,1319,51,fast food
2016/5/18,1319,58,fast food
2016/5/19,1319,48,fast food
2016/5/20,1319,65,fast food
2016/5/21,1319,83,fast food
2016/5/22,1319,66,fast food
2016/5/23,1319,76,fast food
2016/5/24,1319,70,fast food
2016/5/25,1319,76,fast food
2016/5/26,1319,59,fast food
2016/5/27,1319,57,fast food
2016/5/28,1319,65,fast food
2016/5/29,1319,67,fast food
2016/5/30,1319,49,fast food
2016/5/31,1319,41,fast food
2016/6/1,1319,37,fast food
2016/6/2,1319,72,fast food
2016/6/3,1319,59,fast food
2016/6/4,1319,65,fast food
2016/6/5,1319,54,fast food
2016/6/6,1319,51,fast food
2016/6/7,1319,39,fast food
2016/6/8,1319,66,fast food
2016/6/9,1319,53,fast food
2016/6/10,1319,42,fast food
2016/6/11,1319,53,fast food
2016/6/12,1319,60,fast food
2016/6/13,1319,43,fast food
2016/6/14,1319,48,fast food
2016/6/15,1319,52,fast food
2016/6/16,1319,61,fast food
2016/6/17,1319,55,fast food
2016/6/18,1319,85,fast food
2016/6/19,1319,54,fast food
2016/6/20,1319,51,fast food
2016/6/21,1319,44,fast food
2016/6/22,1319,44,fast food
2016/6/23,1319,56,fast food
2016/6/24,1319,82,fast food
2016/6/25,1319,65,fast food
2016/6/26,1319,85,fast food
2016/6/27,1319,45,fast food
2016/6/28,1319,44,fast food
2016/6/29,1319,43,fast food
2016/6/30,1319,73,fast food
2016/7/1,1319,51,fast food
2016/7/2,1319,81,fast food
2016/7/3,1319,66,fast food
2016/7/4,1319,59,fast food
2016/7/5,1319,39,fast food
2016/7/6,1319,48,fast food
2016/7/7,1319,40,fast food
2016/7/8,1319,48,fast food
2016/7/9,1319,58,fast food
2016/7/10,1319,62,fast food
2016/7/11,1319,38,fast food
2016/7/12,1319,52,fast food
2016/7/13,1319,47,fast food
2016/7/14,1319,25,fast food
2016/7/15,1319,48,fast food
2016/7/16,1319,61,fast food
2016/7/17,1319,30,fast food
2016/7/18,1319,37,fast food
2016/7/19,1319,49,fast food
2016/7/20,1319,55,fast food
2016/7/21,1319,35,fast food
2016/7/22,1319,49,fast food
2016/7/23,1319,45,fast food
2016/7/24,1319,46,fast food
2016/7/25,1319,39,fast food
2016/7/26,1319,55,fast food
2016/7/27,1319,31,fast food
2016/7/28,1319,40,fast food
2016/7/29,1319,48,fast food
2016/7/30,1319,53,fast food
2016/7/31,1319,62,fast food
2016/8/1,1319,49,fast food
2016/8/2,1319,38,fast food
2016/8/3,1319,33,fast food
2016/8/4,1319,46,fast food
2016/8/5,1319,60,fast food
2016/8/6,1319,67,fast food
2016/8/7,1319,45,fast food
2016/8/8,1319,29,fast food
2016/8/9,1319,47,fast food
2016/8/10,1319,53,fast food
2016/8/11,1319,42,fast food
2016/8/12,1319,47,fast food
2016/8/13,1319,69,fast food
2016/8/14,1319,41,fast food
2016/8/15,1319,56,fast food
2016/8/16,1319,63,fast food
2016/8/17,1319,68,fast food
2016/8/18,1319,33,fast food
2016/8/19,1319,55,fast food
2016/8/20,1319,57,fast food
2016/8/21,1319,53,fast food
2016/8/22,1319,43,fast food
2016/8/23,1319,57,fast food
2016/8/24,1319,35,fast food
2016/8/25,1319,33,fast food
2016/8/26,1319,64,fast food
2016/8/27,1319,86,fast food
2016/8/28,1319,61,fast food
2016/8/29,1319,62,fast food
2016/8/30,1319,57,fast food
2016/8/31,1319,65,fast food
2016/9/1,1319,72,fast food
2016/9/2,1319,55,fast food
2016/9/3,1319,79,fast food
2016/9/4,1319,78,fast food
2016/9/5,1319,49,fast food
2016/9/6,1319,40,fast food
2016/9/7,1319,62,fast food
2016/9/8,1319,63,fast food
2016/9/9,1319,64,fast food
2016/9/10,1319,68,fast food
2016/9/11,1319,73,fast food
2016/9/12,1319,55,fast food
2016/9/13,1319,57,fast food
2016/9/14,1319,60,fast food
2016/9/15,1319,25,fast food
2016/9/16,1319,49,fast food
2016/9/17,1319,64,fast food
2016/9/18,1319,57,fast food
2016/9/19,1319,48,fast food
2016/9/20,1319,53,fast food
2016/9/21,1319,43,fast food
2016/9/22,1319,21,fast food
2016/9/23,1319,53,fast food
2016/9/24,1319,71,fast food
2016/9/25,1319,69,fast food
2016/9/26,1319,57,fast food
2016/9/27,1319,53,fast food
2016/9/28,1319,66,fast food
2016/9/29,1319,22,fast food
2016/9/30,1319,67,fast food
2016/10/1,1319,61,fast food
2016/10/2,1319,49,fast food
2016/10/3,1319,44,fast food
2016/10/4,1319,34,fast food
2016/10/5,1319,41,fast food
2016/10/6,1319,59,fast food
2016/10/7,1319,35,fast food
2016/10/8,1319,51,fast food
2016/10/9,1319,40,fast food
2016/10/10,1319,47,fast food
2016/10/11,1319,39,fast food
2016/10/12,1319,39,fast food
2016/10/13,1319,29,fast food
2016/10/14,1319,41,fast food
2016/10/15,1319,48,fast food
2016/10/16,1319,46,fast food
2016/10/17,1319,37,fast food
2016/10/18,1319,38,fast food
2016/10/19,1319,38,fast food
2016/10/20,1319,25,fast food
2016/10/21,1319,37,fast food
2016/10/22,1319,44,fast food
2016/10/23,1319,50,fast food
2016/10/24,1319,38,fast food
2016/10/25,1319,37,fast food
2016/10/26,1319,55,fast food
2016/10/27,1319,34,fast food
2016/10/28,1319,41,fast food
2016/10/29,1319,64,fast food
2016/10/30,1319,45,fast food
2016/10/31,1319,39,fast food
2016/1/1,1353,2,fast food
2016/1/2,1353,3,fast food
2016/1/3,1353,2,fast food
2016/1/4,1353,14,fast food
2016/1/5,1353,13,fast food
2016/1/6,1353,12,fast food
2016/1/7,1353,10,fast food
2016/1/8,1353,12,fast food
2016/1/9,1353,5,fast food
2016/1/11,1353,12,fast food
2016/1/12,1353,2,fast food
2016/1/13,1353,18,fast food
2016/1/14,1353,9,fast food
2016/1/15,1353,6,fast food
2016/1/16,1353,3,fast food
2016/1/17,1353,3,fast food
2016/1/18,1353,11,fast food
2016/1/19,1353,4,fast food
2016/1/20,1353,5,fast food
2016/1/21,1353,7,fast food
2016/1/22,1353,6,fast food
2016/1/23,1353,6,fast food
2016/1/24,1353,4,fast food
2016/1/25,1353,6,fast food
2016/1/26,1353,6,fast food
2016/1/27,1353,3,fast food
2016/1/28,1353,2,fast food
2016/1/29,1353,7,fast food
2016/1/30,1353,6,fast food
2016/1/31,1353,13,fast food
2016/2/1,1353,3,fast food
2016/2/2,1353,9,fast food
2016/2/3,1353,13,fast food
2016/2/4,1353,2,fast food
2016/2/15,1353,1,fast food
2016/2/16,1353,8,fast food
2016/2/17,1353,3,fast food
2016/2/18,1353,5,fast food
2016/2/19,1353,1,fast food
2016/2/22,1353,1,fast food
2016/2/29,1353,4,fast food
2016/3/1,1353,4,fast food
2016/3/2,1353,3,fast food
2016/3/3,1353,4,fast food
2016/3/4,1353,5,fast food
2016/3/5,1353,2,fast food
2016/3/6,1353,5,fast food
2016/3/7,1353,5,fast food
2016/3/8,1353,8,fast food
2016/3/9,1353,3,fast food
2016/3/10,1353,9,fast food
2016/3/11,1353,11,fast food
2016/3/12,1353,3,fast food
2016/3/13,1353,2,fast food
2016/3/14,1353,7,fast food
2016/3/15,1353,10,fast food
2016/3/16,1353,6,fast food
2016/3/17,1353,4,fast food
2016/3/18,1353,6,fast food
2016/3/19,1353,6,fast food
2016/3/20,1353,3,fast food
2016/3/21,1353,11,fast food
2016/3/22,1353,7,fast food
2016/3/23,1353,8,fast food
2016/3/24,1353,16,fast food
2016/3/25,1353,16,fast food
2016/3/26,1353,6,fast food
2016/3/27,1353,8,fast food
2016/3/28,1353,16,fast food
2016/3/29,1353,15,fast food
2016/3/30,1353,13,fast food
2016/3/31,1353,13,fast food
2016/4/1,1353,15,fast food
2016/4/2,1353,7,fast food
2016/4/3,1353,13,fast food
2016/4/4,1353,9,fast food
2016/4/5,1353,11,fast food
2016/4/6,1353,18,fast food
2016/4/7,1353,23,fast food
2016/4/8,1353,13,fast food
2016/4/9,1353,7,fast food
2016/4/10,1353,8,fast food
2016/4/11,1353,22,fast food
2016/4/12,1353,20,fast food
2016/4/13,1353,16,fast food
2016/4/14,1353,15,fast food
2016/4/15,1353,15,fast food
2016/4/16,1353,9,fast food
2016/4/17,1353,7,fast food
2016/4/18,1353,15,fast food
2016/4/19,1353,9,fast food
2016/4/20,1353,16,fast food
2016/4/21,1353,12,fast food
2016/4/22,1353,10,fast food
2016/4/23,1353,10,fast food
2016/4/24,1353,6,fast food
2016/4/25,1353,16,fast food
2016/4/26,1353,14,fast food
2016/4/27,1353,15,fast food
2016/4/28,1353,13,fast food
2016/4/29,1353,13,fast food
2016/4/30,1353,9,fast food
2016/5/1,1353,5,fast food
2016/5/2,1353,3,fast food
2016/5/3,1353,16,fast food
2016/5/4,1353,13,fast food
2016/5/5,1353,7,fast food
2016/5/6,1353,15,fast food
2016/5/7,1353,8,fast food
2016/5/8,1353,11,fast food
2016/5/9,1353,19,fast food
2016/5/10,1353,24,fast food
2016/5/11,1353,22,fast food
2016/5/12,1353,21,fast food
2016/5/13,1353,16,fast food
2016/5/14,1353,15,fast food
2016/5/15,1353,15,fast food
2016/5/16,1353,18,fast food
2016/5/17,1353,24,fast food
2016/5/18,1353,20,fast food
2016/5/19,1353,28,fast food
2016/5/20,1353,14,fast food
2016/5/21,1353,17,fast food
2016/5/22,1353,10,fast food
2016/5/23,1353,25,fast food
2016/5/24,1353,23,fast food
2016/5/25,1353,22,fast food
2016/5/26,1353,22,fast food
2016/5/27,1353,21,fast food
2016/5/28,1353,13,fast food
2016/5/29,1353,9,fast food
2016/5/30,1353,21,fast food
2016/5/31,1353,18,fast food
2016/6/1,1353,15,fast food
2016/6/2,1353,22,fast food
2016/6/3,1353,14,fast food
2016/6/4,1353,11,fast food
2016/6/5,1353,13,fast food
2016/6/6,1353,20,fast food
2016/6/7,1353,13,fast food
2016/6/8,1353,14,fast food
2016/6/9,1353,7,fast food
2016/6/10,1353,9,fast food
2016/6/11,1353,7,fast food
2016/6/12,1353,14,fast food
2016/6/13,1353,16,fast food
2016/6/14,1353,14,fast food
2016/6/15,1353,20,fast food
2016/6/16,1353,15,fast food
2016/6/17,1353,19,fast food
2016/6/18,1353,12,fast food
2016/6/19,1353,12,fast food
2016/6/20,1353,16,fast food
2016/6/21,1353,18,fast food
2016/6/22,1353,15,fast food
2016/6/23,1353,19,fast food
2016/6/24,1353,22,fast food
2016/6/25,1353,10,fast food
2016/6/26,1353,14,fast food
2016/6/27,1353,22,fast food
2016/6/28,1353,23,fast food
2016/6/29,1353,15,fast food
2016/6/30,1353,26,fast food
2016/7/1,1353,23,fast food
2016/7/2,1353,16,fast food
2016/7/3,1353,15,fast food
2016/7/4,1353,24,fast food
2016/7/5,1353,16,fast food
2016/7/6,1353,15,fast food
2016/7/7,1353,22,fast food
2016/7/8,1353,23,fast food
2016/7/9,1353,10,fast food
2016/7/10,1353,12,fast food
2016/7/11,1353,27,fast food
2016/7/12,1353,28,fast food
2016/7/13,1353,20,fast food
2016/7/14,1353,27,fast food
2016/7/15,1353,18,fast food
2016/7/16,1353,12,fast food
2016/7/17,1353,13,fast food
2016/7/18,1353,23,fast food
2016/7/19,1353,30,fast food
2016/7/20,1353,37,fast food
2016/7/21,1353,28,fast food
2016/7/22,1353,21,fast food
2016/7/23,1353,16,fast food
2016/7/24,1353,11,fast food
2016/7/25,1353,38,fast food
2016/7/26,1353,31,fast food
2016/7/27,1353,28,fast food
2016/7/28,1353,35,fast food
2016/7/29,1353,43,fast food
2016/7/30,1353,14,fast food
2016/7/31,1353,11,fast food
2016/8/1,1353,32,fast food
2016/8/2,1353,21,fast food
2016/8/3,1353,34,fast food
2016/8/4,1353,44,fast food
2016/8/5,1353,37,fast food
2016/8/6,1353,15,fast food
2016/8/7,1353,13,fast food
2016/8/8,1353,53,fast food
2016/8/9,1353,25,fast food
2016/8/10,1353,32,fast food
2016/8/11,1353,34,fast food
2016/8/12,1353,31,fast food
2016/8/13,1353,12,fast food
2016/8/14,1353,15,fast food
2016/8/15,1353,44,fast food
2016/8/16,1353,40,fast food
2016/8/17,1353,44,fast food
2016/8/18,1353,43,fast food
2016/8/19,1353,55,fast food
2016/8/20,1353,24,fast food
2016/8/21,1353,15,fast food
2016/8/22,1353,46,fast food
2016/8/23,1353,60,fast food
2016/8/24,1353,57,fast food
2016/8/25,1353,56,fast food
2016/8/26,1353,60,fast food
2016/8/27,1353,16,fast food
2016/8/28,1353,10,fast food
2016/8/29,1353,64,fast food
2016/8/30,1353,64,fast food
2016/8/31,1353,58,fast food
2016/9/1,1353,65,fast food
2016/9/2,1353,59,fast food
2016/9/3,1353,17,fast food
2016/9/4,1353,24,fast food
2016/9/5,1353,68,fast food
2016/9/6,1353,56,fast food
2016/9/7,1353,65,fast food
2016/9/8,1353,62,fast food
2016/9/9,1353,70,fast food
2016/9/10,1353,21,fast food
2016/9/11,1353,18,fast food
2016/9/12,1353,94,fast food
2016/9/13,1353,62,fast food
2016/9/14,1353,75,fast food
2016/9/15,1353,13,fast food
2016/9/16,1353,19,fast food
2016/9/17,1353,22,fast food
2016/9/18,1353,62,fast food
2016/9/19,1353,79,fast food
2016/9/20,1353,67,fast food
2016/9/21,1353,85,fast food
2016/9/22,1353,64,fast food
2016/9/23,1353,70,fast food
2016/9/24,1353,39,fast food
2016/9/25,1353,29,fast food
2016/9/26,1353,73,fast food
2016/9/27,1353,76,fast food
2016/9/28,1353,81,fast food
2016/9/29,1353,69,fast food
2016/9/30,1353,71,fast food
2016/10/1,1353,18,fast food
2016/10/2,1353,17,fast food
2016/10/3,1353,12,fast food
2016/10/4,1353,23,fast food
2016/10/5,1353,11,fast food
2016/10/6,1353,19,fast food
2016/10/7,1353,25,fast food
2016/10/8,1353,48,fast food
2016/10/9,1353,72,fast food
2016/10/10,1353,78,fast food
2016/10/11,1353,82,fast food
2016/10/12,1353,71,fast food
2016/10/13,1353,74,fast food
2016/10/14,1353,84,fast food
2016/10/15,1353,33,fast food
2016/10/16,1353,25,fast food
2016/10/17,1353,87,fast food
2016/10/18,1353,52,fast food
2016/10/19,1353,41,fast food
2016/10/20,1353,82,fast food
2016/10/21,1353,38,fast food
2016/10/22,1353,38,fast food
2016/10/23,1353,24,fast food
2016/10/24,1353,82,fast food
2016/10/25,1353,87,fast food
2016/10/26,1353,78,fast food
2016/10/27,1353,83,fast food
2016/10/28,1353,79,fast food
2016/10/29,1353,24,fast food
2016/10/30,1353,19,fast food
2016/10/31,1353,75,fast food
2016/1/1,1452,43,fast food
2016/1/2,1452,55,fast food
2016/1/3,1452,51,fast food
2016/1/4,1452,8,fast food
2016/1/5,1452,49,fast food
2016/1/6,1452,67,fast food
2016/1/7,1452,58,fast food
2016/1/8,1452,61,fast food
2016/1/9,1452,58,fast food
2016/1/10,1452,65,fast food
2016/1/11,1452,49,fast food
2016/1/12,1452,63,fast food
2016/1/13,1452,80,fast food
2016/1/14,1452,76,fast food
2016/1/15,1452,68,fast food
2016/1/16,1452,79,fast food
2016/1/17,1452,50,fast food
2016/1/18,1452,68,fast food
2016/1/19,1452,63,fast food
2016/1/20,1452,72,fast food
2016/1/21,1452,82,fast food
2016/1/22,1452,88,fast food
2016/1/23,1452,63,fast food
2016/1/24,1452,62,fast food
2016/1/25,1452,124,fast food
2016/1/26,1452,96,fast food
2016/1/27,1452,115,fast food
2016/1/28,1452,113,fast food
2016/1/29,1452,123,fast food
2016/1/30,1452,108,fast food
2016/1/31,1452,79,fast food
2016/2/1,1452,102,fast food
2016/2/2,1452,110,fast food
2016/2/3,1452,115,fast food
2016/2/4,1452,108,fast food
2016/2/5,1452,102,fast food
2016/2/6,1452,72,fast food
2016/2/7,1452,34,fast food
2016/2/8,1452,39,fast food
2016/2/9,1452,59,fast food
2016/2/10,1452,39,fast food
2016/2/11,1452,62,fast food
2016/2/12,1452,57,fast food
2016/2/13,1452,60,fast food
2016/2/14,1452,85,fast food
2016/2/15,1452,68,fast food
2016/2/16,1452,70,fast food
2016/2/17,1452,77,fast food
2016/2/18,1452,88,fast food
2016/2/19,1452,96,fast food
2016/2/20,1452,127,fast food
2016/2/21,1452,98,fast food
2016/2/22,1452,67,fast food
2016/2/23,1452,65,fast food
2016/2/24,1452,67,fast food
2016/2/25,1452,98,fast food
2016/2/26,1452,83,fast food
2016/2/27,1452,102,fast food
2016/2/28,1452,140,fast food
2016/2/29,1452,62,fast food
2016/3/1,1452,67,fast food
2016/3/2,1452,61,fast food
2016/3/3,1452,62,fast food
2016/3/4,1452,55,fast food
2016/3/5,1452,74,fast food
2016/3/6,1452,60,fast food
2016/3/7,1452,26,fast food
2016/3/8,1452,27,fast food
2016/3/9,1452,36,fast food
2016/3/10,1452,41,fast food
2016/3/11,1452,27,fast food
2016/3/12,1452,62,fast food
2016/3/13,1452,61,fast food
2016/3/14,1452,41,fast food
2016/3/15,1452,40,fast food
2016/3/16,1452,56,fast food
2016/3/17,1452,39,fast food
2016/3/18,1452,54,fast food
2016/3/19,1452,61,fast food
2016/3/20,1452,71,fast food
2016/3/21,1452,46,fast food
2016/3/22,1452,40,fast food
2016/3/23,1452,51,fast food
2016/3/24,1452,50,fast food
2016/3/25,1452,62,fast food
2016/3/26,1452,73,fast food
2016/3/27,1452,68,fast food
2016/3/28,1452,78,fast food
2016/3/29,1452,77,fast food
2016/3/30,1452,60,fast food
2016/3/31,1452,55,fast food
2016/4/1,1452,70,fast food
2016/4/2,1452,84,fast food
2016/4/3,1452,74,fast food
2016/4/4,1452,45,fast food
2016/4/5,1452,46,fast food
2016/4/6,1452,68,fast food
2016/4/7,1452,74,fast food
2016/4/8,1452,59,fast food
2016/4/9,1452,69,fast food
2016/4/10,1452,65,fast food
2016/4/11,1452,41,fast food
2016/4/12,1452,40,fast food
2016/4/13,1452,67,fast food
2016/4/14,1452,67,fast food
2016/4/15,1452,81,fast food
2016/4/16,1452,78,fast food
2016/4/17,1452,68,fast food
2016/4/18,1452,52,fast food
2016/4/19,1452,62,fast food
2016/4/20,1452,73,fast food
2016/4/21,1452,54,fast food
2016/4/22,1452,59,fast food
2016/4/23,1452,72,fast food
2016/4/24,1452,90,fast food
2016/4/25,1452,51,fast food
2016/4/26,1452,65,fast food
2016/4/27,1452,66,fast food
2016/4/28,1452,54,fast food
2016/4/29,1452,71,fast food
2016/4/30,1452,79,fast food
2016/5/1,1452,80,fast food
2016/5/2,1452,75,fast food
2016/5/3,1452,56,fast food
2016/5/4,1452,58,fast food
2016/5/5,1452,66,fast food
2016/5/6,1452,64,fast food
2016/5/7,1452,66,fast food
2016/5/8,1452,82,fast food
2016/5/9,1452,55,fast food
2016/5/10,1452,55,fast food
2016/5/11,1452,45,fast food
2016/5/12,1452,60,fast food
2016/5/13,1452,54,fast food
2016/5/14,1452,72,fast food
2016/5/15,1452,73,fast food
2016/5/16,1452,101,fast food
2016/5/17,1452,93,fast food
2016/5/18,1452,90,fast food
2016/5/19,1452,75,fast food
2016/5/20,1452,106,fast food
2016/5/21,1452,131,fast food
2016/5/22,1452,160,fast food
2016/5/23,1452,68,fast food
2016/5/24,1452,62,fast food
2016/5/25,1452,70,fast food
2016/5/26,1452,62,fast food
2016/5/27,1452,69,fast food
2016/5/28,1452,88,fast food
2016/5/29,1452,70,fast food
2016/5/30,1452,59,fast food
2016/5/31,1452,67,fast food
2016/6/1,1452,100,fast food
2016/6/2,1452,67,fast food
2016/6/3,1452,67,fast food
2016/6/4,1452,82,fast food
2016/6/5,1452,88,fast food
2016/6/6,1452,44,fast food
2016/6/7,1452,65,fast food
2016/6/8,1452,58,fast food
2016/6/9,1452,51,fast food
2016/6/10,1452,53,fast food
2016/6/11,1452,70,fast food
2016/6/12,1452,52,fast food
2016/6/13,1452,63,fast food
2016/6/14,1452,59,fast food
2016/6/15,1452,62,fast food
2016/6/16,1452,72,fast food
2016/6/17,1452,74,fast food
2016/6/18,1452,74,fast food
2016/6/19,1452,84,fast food
2016/6/20,1452,75,fast food
2016/6/21,1452,96,fast food
2016/6/22,1452,96,fast food
2016/6/23,1452,81,fast food
2016/6/24,1452,118,fast food
2016/6/25,1452,124,fast food
2016/6/26,1452,124,fast food
2016/6/27,1452,54,fast food
2016/6/28,1452,63,fast food
2016/6/29,1452,50,fast food
2016/6/30,1452,72,fast food
2016/7/1,1452,56,fast food
2016/7/2,1452,109,fast food
2016/7/3,1452,77,fast food
2016/7/4,1452,70,fast food
2016/7/5,1452,70,fast food
2016/7/6,1452,106,fast food
2016/7/7,1452,91,fast food
2016/7/8,1452,80,fast food
2016/7/9,1452,97,fast food
2016/7/10,1452,97,fast food
2016/7/11,1452,67,fast food
2016/7/12,1452,65,fast food
2016/7/13,1452,67,fast food
2016/7/14,1452,69,fast food
2016/7/15,1452,53,fast food
2016/7/16,1452,73,fast food
2016/7/17,1452,80,fast food
2016/7/18,1452,37,fast food
2016/7/19,1452,49,fast food
2016/7/20,1452,62,fast food
2016/7/21,1452,58,fast food
2016/7/22,1452,63,fast food
2016/7/23,1452,60,fast food
2016/7/24,1452,69,fast food
2016/7/25,1452,42,fast food
2016/7/26,1452,52,fast food
2016/7/27,1452,50,fast food
2016/7/28,1452,59,fast food
2016/7/29,1452,62,fast food
2016/7/30,1452,67,fast food
2016/7/31,1452,66,fast food
2016/8/1,1452,64,fast food
2016/8/2,1452,25,fast food
2016/8/3,1452,57,fast food
2016/8/4,1452,66,fast food
2016/8/5,1452,60,fast food
2016/8/6,1452,62,fast food
2016/8/7,1452,85,fast food
2016/8/8,1452,20,fast food
2016/8/9,1452,317,fast food
2016/8/10,1452,165,fast food
2016/8/11,1452,164,fast food
2016/8/12,1452,125,fast food
2016/8/13,1452,182,fast food
2016/8/14,1452,208,fast food
2016/8/15,1452,57,fast food
2016/8/16,1452,59,fast food
2016/8/17,1452,61,fast food
2016/8/18,1452,91,fast food
2016/8/19,1452,74,fast food
2016/8/20,1452,92,fast food
